"areaCode","population"
"E02005505",7599
"E02005506",6942
"E02005507",11861
"E02005508",7043
"E02005509",8333
"E02005510",7116
"E02005511",8592
"E02005512",9628
"E02005513",10036
"E02005514",6928
"E02005515",6474
"E02005516",7044
"E02005517",6509
"E02005518",11443
"E02005519",9058
"E02005520",8906
"E02005521",8725
"E02005522",5637
"E02005523",8615
"E02005524",5422
"E02005525",10094
"E02005526",5334
"E02005527",9105
"E02005528",8531
"E02005529",5889
"E02005530",5574
"E02005531",5421
"E02005532",8716
"E02005533",8999
"E02005534",7332
"E02005535",7225
"E02005536",6315
"E02005537",6091
"E02005538",9122
"E02005539",7564
"E02005540",8974
"E02005541",5870
"E02005542",7557
"E02005543",9608
"E02005544",7472
"E02005545",6355
"E02005546",7851
"E02005547",8766
"E02005548",7530
"E02005549",5222
"E02005550",7307
"E02005551",5240
"E02005552",6705
"E02005553",8656
"E02005554",6790
"E02005555",6816
"E02005556",7434
"E02005557",6701
"E02005558",7111
"E02005559",7206
"E02005560",9207
"E02005561",11142
"E02005562",7206
"E02005563",7620
"E02005564",9803
"E02005565",7026
"E02005566",9942
"E02005567",11069
"E02005568",7391
"E02005569",8180
"E02005570",7379
"E02005571",6004
"E02005572",7762
"E02005573",6012
"E02005574",7146
"E02005575",7153
"E02005576",6727
"E02005577",6148
"E02005578",5820
"E02005579",12932
"E02005580",8057
"E02005581",8249
"E02005582",7007
"E02005583",8771
"E02005584",10947
"E02005585",11078
"E02005586",9908
"E02005587",9935
"E02005588",12254
"E02005589",11837
"E02005590",11557
"E02005592",9348
"E02005593",13052
"E02005594",11153
"E02005595",9035
"E02005596",9341
"E02006907",6982
"E02006908",5750
"E02005597",17083
"E02005598",10156
"E02005599",6859
"E02005600",6669
"E02005601",5670
"E02005602",12622
"E02005603",12110
"E02005604",8669
"E02005605",10848
"E02005606",5860
"E02005607",11591
"E02005608",7764
"E02005609",7641
"E02005610",8180
"E02005611",11344
"E02005612",7240
"E02005613",9397
"E02005614",11755
"E02005615",9193
"E02005616",5704
"E02005617",10852
"E02006862",6529
"E02006863",12383
"E02005619",6243
"E02005620",8949
"E02005621",8802
"E02005622",9677
"E02005623",10237
"E02005624",11165
"E02005625",9537
"E02005626",6884
"E02005627",7460
"E02005628",7997
"E02005629",6514
"E02005630",10556
"E02005631",10706
"E02005632",6700
"E02005633",9379
"E02005634",9349
"E02005635",9751
"E02005636",12280
"E02005637",9603
"E02005638",10265
"E02005639",5149
"E02005640",11548
"E02005641",8229
"E02005642",8242
"E02005643",8372
"E02005644",9262
"E02005645",12285
"E02005646",6448
"E02005647",7669
"E02005648",8709
"E02005649",16298
"E02005650",6454
"E02005651",5942
"E02005652",6103
"E02005653",8495
"E02005654",8186
"E02005655",5994
"E02005656",6034
"E02005657",5972
"E02005658",6637
"E02005659",5655
"E02005660",6215
"E02005661",6747
"E02005662",6486
"E02005663",5322
"E02005664",5799
"E02005665",7740
"E02005666",8455
"E02005667",6572
"E02005668",6038
"E02005669",5697
"E02005670",9900
"E02005671",7557
"E02005672",8592
"E02005673",7234
"E02005674",9185
"E02005675",5914
"E02005676",5933
"E02005677",9062
"E02005678",13695
"E02005679",8465
"E02005680",8210
"E02005681",8481
"E02005682",6974
"E02005683",15064
"E02005684",8834
"E02005685",9368
"E02005686",7921
"E02005687",6692
"E02005688",9647
"E02005689",10131
"E02005690",5644
"E02005691",6736
"E02005692",6604
"E02005693",8774
"E02005694",7342
"E02005695",9310
"E02005696",6252
"E02005697",7171
"E02005698",6007
"E02005699",8307
"E02005700",9355
"E02005701",10959
"E02005742",7465
"E02005743",5066
"E02005744",7960
"E02005745",5408
"E02005746",6721
"E02005747",6868
"E02005748",7707
"E02005749",10143
"E02005750",7710
"E02005751",8674
"E02005752",6854
"E02005753",13421
"E02005754",7547
"E02005755",6804
"E02005756",6836
"E02005757",8662
"E02005758",9219
"E02005759",9368
"E02005760",6837
"E02005761",5518
"E02005762",6151
"E02005763",6435
"E02005764",10123
"E02005765",6823
"E02005766",6081
"E02005767",7216
"E02005768",7237
"E02005769",6956
"E02005770",8986
"E02005771",7562
"E02005772",5823
"E02005773",8958
"E02005774",9160
"E02005775",9850
"E02005776",9728
"E02005777",8340
"E02005778",5989
"E02005779",7692
"E02005780",10953
"E02005781",5964
"E02005782",7572
"E02005783",8271
"E02005784",6313
"E02005785",16942
"E02005786",5969
"E02005787",8665
"E02005788",6476
"E02005789",10775
"E02005790",7035
"E02005791",7030
"E02005794",9688
"E02006870",14625
"E02005795",6847
"E02005796",6587
"E02005797",6202
"E02005798",8247
"E02005799",9162
"E02005800",7785
"E02005801",5455
"E02005802",8069
"E02005803",9131
"E02005804",8026
"E02005805",7471
"E02005806",7758
"E02005807",6471
"E02005808",11526
"E02005809",7526
"E02005810",9566
"E02005811",9782
"E02005812",10929
"E02005813",13546
"E02005814",6732
"E02005815",8634
"E02005816",8734
"E02005817",7428
"E02005818",8820
"E02005819",6509
"E02005820",5567
"E02005821",6974
"E02005822",10798
"E02005823",7950
"E02005824",10047
"E02005825",8119
"E02005826",6428
"E02005827",9489
"E02005828",7998
"E02005829",6668
"E02005830",5953
"E02005831",10482
"E02005832",9379
"E02005833",7702
"E02005834",8274
"E02005835",10937
"E02005836",9216
"E02005837",7961
"E02005838",8228
"E02005839",6391
"E02005840",9476
"E02005842",8814
"E02005843",6964
"E02005844",8644
"E02005846",7311
"E02005847",7231
"E02005848",6445
"E02005849",9434
"E02006903",11228
"E02005850",6952
"E02005851",6310
"E02005852",8443
"E02005853",9266
"E02005856",7278
"E02005857",6503
"E02005858",8418
"E02005859",9370
"E02005860",9664
"E02005861",5718
"E02005862",8241
"E02005863",7601
"E02005864",8254
"E02006906",12609
"E02005865",8374
"E02005866",9376
"E02005868",7161
"E02005869",6046
"E02005870",6913
"E02005871",7130
"E02005872",6374
"E02005873",10120
"E02005874",8650
"E02005875",8181
"E02005876",8958
"E02005877",7083
"E02005878",10249
"E02005879",7616
"E02006835",6008
"E02005880",6280
"E02005881",6208
"E02005882",7620
"E02005883",8501
"E02005884",5962
"E02005885",8482
"E02005886",11224
"E02005887",10605
"E02005888",8350
"E02005889",10532
"E02005890",6607
"E02005891",6463
"E02005892",12517
"E02005893",11244
"E02005894",11127
"E02005895",7875
"E02005896",7650
"E02005897",9410
"E02005898",11354
"E02005899",12448
"E02005900",7458
"E02005901",9875
"E02005902",8367
"E02005903",10163
"E02005904",9391
"E02005905",6765
"E02005906",7406
"E02005907",10349
"E02005908",9440
"E02005909",8731
"E02005910",10040
"E02005911",8773
"E02005912",9711
"E02005913",8412
"E02005914",8299
"E02005915",5803
"E02005916",7913
"E02005917",5788
"E02005918",5152
"E02005919",7016
"E02005920",8583
"E02005921",6032
"E02005922",8205
"E02005923",5767
"E02005924",11919
"E02005925",8476
"E02005926",8540
"E02005927",5194
"E02005928",9987
"E02005929",6961
"E02005930",8621
"E02005931",10452
"E02005932",6626
"E02005933",7474
"E02005934",8713
"E02005935",8063
"E02005936",11969
"E02005937",6783
"E02005938",5502
"E02005939",6562
"E02005940",5464
"E02005941",6903
"E02005942",6604
"E02005943",6093
"E02005944",6996
"E02005945",14878
"E02005946",7292
"E02005947",18665
"E02005948",6816
"E02005949",7055
"E02005950",10525
"E02005951",5382
"E02005952",13580
"E02005953",4920
"E02005954",9025
"E02005955",9678
"E02005956",5709
"E02005957",5999
"E02005958",5291
"E02005959",5687
"E02005960",7456
"E02005961",6696
"E02005962",9350
"E02005963",8098
"E02005964",7043
"E02005965",5412
"E02005966",7813
"E02005967",8789
"E02005968",8194
"E02005969",9538
"E02005970",5435
"E02005971",6241
"E02005972",10475
"E02005973",5686
"E02005974",6241
"E02005975",8153
"E02005976",6260
"E02005977",5924
"E02005978",7689
"E02005979",10096
"E02005980",12184
"E02005981",8821
"E02005982",5979
"E02005983",11742
"E02005984",8609
"E02005985",8027
"E02005986",9848
"E02005987",9931
"E02005988",8147
"E02005991",9946
"E02005992",13220
"E02006886",13671
"E02005993",6961
"E02005994",6530
"E02005995",6102
"E02005996",8553
"E02005997",5693
"E02005998",6451
"E02005999",6370
"E02006000",11734
"E02006001",6600
"E02006002",10929
"E02006003",5507
"E02006004",6189
"E02006005",9913
"E02006006",7045
"E02006007",7181
"E02006047",8760
"E02006048",7159
"E02006049",7347
"E02006050",8941
"E02006051",8103
"E02006052",7786
"E02006053",10807
"E02006054",8456
"E02006055",9345
"E02006056",7764
"E02006057",7758
"E02006058",8826
"E02006059",6939
"E02006060",8297
"E02006061",9255
"E02006062",11108
"E02006063",6838
"E02006064",7585
"E02006065",8788
"E02006066",8342
"E02006067",6902
"E02006068",7919
"E02006069",10325
"E02006070",8520
"E02006071",9614
"E02006072",9461
"E02006073",7502
"E02006074",11287
"E02006075",5543
"E02006076",8761
"E02006077",5873
"E02006078",6176
"E02006079",7957
"E02006080",7307
"E02006081",5384
"E02006082",6649
"E02006083",5512
"E02006084",7462
"E02006085",7325
"E02006086",7442
"E02006087",6184
"E02006088",7908
"E02006089",6966
"E02006090",7004
"E02006091",9694
"E02006092",6362
"E02006093",8805
"E02006094",5304
"E02006095",7934
"E02006096",7021
"E02006097",6858
"E02006098",7265
"E02006099",6971
"E02006100",7976
"E02006101",5763
"E02006102",6762
"E02006103",7893
"E02006104",10130
"E02006105",11395
"E02006106",9751
"E02006107",8424
"E02006108",8997
"E02006109",8066
"E02006110",9693
"E02006111",10639
"E02006112",7956
"E02006113",7399
"E02006114",6558
"E02006115",7489
"E02006116",7982
"E02006117",5577
"E02006118",7499
"E02006119",8310
"E02006120",9453
"E02006121",5806
"E02006122",8052
"E02006123",6515
"E02006124",7579
"E02006125",7514
"E02006126",8330
"E02006127",7524
"E02006128",8597
"E02006129",8589
"E02006130",7716
"E02006131",7695
"E02006132",6687
"E02006133",6981
"E02006134",9798
"E02006135",7550
"E02006136",8650
"E02006137",9177
"E02006138",7697
"E02006139",8511
"E02006140",8584
"E02006141",12394
"E02006142",5139
"E02006143",8166
"E02006144",7938
"E02006145",5956
"E02006146",8639
"E02006147",8285
"E02006148",6947
"E02006149",11341
"E02006150",11499
"E02006151",9371
"E02006152",10342
"E02006153",8247
"E02006154",9808
"E02006155",5836
"E02006156",7910
"E02006157",7412
"E02006158",8007
"E02006159",5776
"E02006160",8759
"E02006161",6915
"E02006162",8557
"E02006163",8222
"E02006164",7954
"E02006165",7990
"E02006166",7055
"E02006167",10281
"E02006168",9407
"E02006169",9859
"E02006170",5265
"E02006171",9160
"E02006172",9400
"E02006173",7003
"E02006174",10603
"E02006175",7289
"E02006176",7583
"E02006177",9890
"E02006178",7798
"E02006179",9207
"E02006180",6979
"E02006181",5737
"E02006182",7231
"E02006183",7519
"E02006184",5213
"E02006185",7337
"E02006186",12817
"E02006187",7166
"E02006188",6053
"E02006189",7408
"E02006190",10880
"E02006191",8058
"E02006192",9007
"E02006193",7117
"E02006194",8485
"E02006195",8694
"E02006196",7612
"E02006197",9581
"E02006198",9476
"E02006199",8303
"E02006200",7928
"E02006201",12117
"E02006202",9189
"E02006203",7950
"E02006204",7622
"E02006205",7471
"E02006206",8438
"E02006207",6232
"E02006208",8337
"E02006209",11012
"E02006210",5497
"E02006211",6494
"E02006212",7840
"E02006213",6599
"E02006214",6266
"E02006215",7942
"E02006216",8677
"E02006217",9472
"E02006218",8342
"E02006219",7761
"E02006220",7395
"E02006221",5929
"E02006222",6789
"E02006223",7014
"E02006224",7409
"E02006225",7157
"E02006226",9596
"E02006227",6376
"E02006228",6180
"E02006229",6111
"E02006230",11161
"E02006231",8703
"E02006232",6150
"E02006233",11796
"E02006234",9795
"E02006235",8175
"E02006236",10524
"E02006237",7764
"E02006238",9502
"E02006239",7420
"E02006240",10513
"E02006241",8713
"E02006242",9764
"E02006243",8626
"E02006826",9594
"E02006245",7717
"E02006246",6920
"E02006247",8808
"E02006248",8114
"E02006249",8130
"E02006250",10871
"E02006251",10959
"E02006252",9335
"E02006253",6834
"E02006254",9422
"E02006255",8170
"E02006256",9679
"E02006257",6436
"E02006258",8924
"E02006259",6997
"E02006260",8663
"E02006261",8127
"E02006262",9151
"E02006263",7769
"E02006264",8861
"E02006265",7495
"E02006266",9666
"E02006267",8591
"E02006268",6390
"E02006269",7617
"E02006270",13569
"E02006271",9948
"E02006272",7673
"E02006273",6647
"E02006274",6915
"E02006275",7100
"E02006276",7198
"E02006277",7915
"E02006278",8771
"E02006279",8805
"E02006280",9792
"E02006281",8719
"E02006282",6356
"E02006283",7623
"E02006284",7957
"E02006285",7707
"E02006286",11665
"E02006287",6227
"E02006288",9715
"E02006289",9693
"E02006290",8228
"E02006291",7740
"E02006292",6895
"E02006293",11509
"E02006294",8244
"E02006295",9776
"E02006296",13565
"E02006297",8261
"E02006298",9256
"E02006299",8305
"E02006300",7878
"E02006301",6459
"E02006302",6705
"E02006303",8137
"E02006304",7835
"E02006305",10054
"E02006306",7566
"E02006307",7284
"E02006308",7765
"E02006309",6904
"E02006310",8533
"E02006311",8551
"E02006312",8738
"E02006313",10066
"E02006314",7358
"E02006315",5939
"E02006316",7187
"E02006317",5735
"E02006318",6584
"E02006319",6807
"E02006320",6739
"E02006321",6475
"E02006322",6496
"E02006323",7367
"E02006324",7728
"E02006325",9506
"E02006326",7115
"E02006327",6648
"E02006328",9409
"E02006329",7584
"E02006330",9683
"E02006331",7013
"E02006332",6500
"E02006333",10630
"E02006334",9196
"E02006335",8070
"E02006336",7072
"E02006337",9028
"E02006338",7025
"E02006339",10998
"E02006341",10055
"E02006342",8611
"E02006343",8813
"E02006837",11331
"E02006344",8638
"E02006345",6807
"E02006346",10324
"E02006347",7496
"E02006348",8977
"E02006349",9222
"E02006350",6692
"E02006351",8815
"E02006352",7065
"E02006353",6390
"E02006354",9823
"E02006355",11462
"E02006356",12692
"E02006357",6606
"E02006358",8761
"E02006359",6571
"E02006360",8328
"E02006361",5683
"E02006362",6719
"E02006363",6202
"E02006364",7864
"E02006365",6233
"E02006366",7987
"E02006367",5815
"E02006368",5568
"E02006369",6232
"E02006370",6273
"E02006371",7394
"E02006372",6502
"E02006373",7643
"E02006374",7115
"E02006375",6692
"E02006376",8900
"E02006377",6166
"E02006378",9011
"E02006379",6713
"E02006380",7037
"E02006381",7168
"E02006382",6630
"E02006383",10263
"E02006384",11200
"E02006385",11918
"E02006386",8449
"E02006387",6700
"E02006388",9211
"E02006389",7003
"E02006390",9233
"E02006391",7861
"E02006392",9088
"E02006393",6890
"E02006394",13630
"E02006395",9736
"E02006396",6180
"E02006397",6848
"E02006398",8517
"E02006399",12122
"E02006400",5937
"E02006401",10504
"E02006402",9963
"E02006403",6566
"E02006404",7820
"E02006405",10834
"E02006406",8884
"E02006407",8723
"E02006408",8553
"E02006409",6775
"E02006410",8325
"E02006411",7098
"E02006412",7527
"E02006413",6078
"E02006414",6075
"E02006415",6615
"E02006416",8393
"E02006417",6018
"E02006418",6610
"E02006419",8108
"E02006420",7735
"E02006421",9282
"E02006422",6097
"E02006423",11272
"E02006424",6403
"E02006425",6514
"E02006426",5481
"E02006427",7291
"E02006429",7891
"E02006430",9896
"E02006431",11502
"E02006432",5844
"E02006433",9592
"E02006434",6666
"E02006435",6252
"E02006436",6128
"E02006437",8679
"E02006438",8223
"E02006790",7869
"E02006439",5958
"E02006440",6952
"E02006441",8386
"E02006442",6293
"E02006443",7301
"E02006444",7091
"E02006445",8032
"E02006446",6911
"E02006447",6417
"E02006448",7410
"E02006449",7002
"E02006450",7202
"E02006451",11675
"E02006453",8248
"E02006454",6693
"E02006455",6213
"E02006839",8772
"E02006456",7578
"E02006457",8806
"E02006458",8836
"E02006459",10306
"E02006460",8859
"E02006461",6743
"E02006462",7979
"E02006463",10899
"E02006464",6554
"E02006465",5965
"E02006466",10611
"E02006467",6872
"E02006468",11190
"E02006469",9212
"E02006470",11972
"E02006471",6863
"E02006472",9614
"E02006473",10219
"E02006474",6382
"E02006475",8824
"E02006476",8913
"E02006477",7923
"E02006478",7888
"E02006479",9195
"E02006480",7548
"E02006481",6971
"E02006482",7205
"E02006483",8141
"E02006484",7455
"E02006485",6361
"E02006486",6905
"E02006487",6908
"E02006488",6072
"E02006489",7999
"E02006490",7588
"E02006806",8477
"E02006492",14065
"E02006493",10620
"E02006494",7555
"E02006495",7578
"E02006496",7136
"E02006497",8438
"E02006498",13494
"E02006499",5949
"E02006500",6048
"E02006501",10097
"E02006502",10728
"E02006503",8942
"E02006504",5862
"E02006505",6754
"E02006506",5933
"E02006507",10102
"E02006508",10627
"E02006509",6080
"E02006510",7013
"E02006511",10234
"E02006512",12484
"E02006513",8499
"E02006514",9342
"E02006515",10888
"E02006516",9512
"E02006517",9379
"E02006518",9693
"E02006519",7475
"E02006520",7992
"E02006521",7111
"E02006522",5314
"E02006523",13113
"E02006524",5457
"E02006525",13750
"E02006526",8481
"E02006527",9803
"E02006528",11054
"E02006529",12717
"E02006530",11999
"E02006531",10751
"E02006532",10183
"E02006533",9709
"E02006534",8890
"E02006535",7341
"E02006536",7359
"E02006537",10613
"E02006538",9123
"E02006539",7173
"E02006540",5805
"E02006541",7883
"E02006542",5629
"E02006543",5427
"E02006544",11059
"E02006545",10928
"E02006546",10462
"E02006547",6501
"E02006548",9585
"E02006549",5921
"E02006550",9171
"E02006551",7951
"E02006552",7403
"E02006553",9164
"E02006554",6592
"E02006555",7852
"E02006556",10009
"E02006557",8032
"E02006558",11802
"E02006559",8317
"E02006560",9318
"E02006561",6686
"E02006562",6087
"E02006563",5763
"E02006564",7906
"E02006565",7976
"E02006566",8067
"E02006567",7351
"E02006568",11980
"E02006569",8794
"E02006570",9346
"E02006571",8834
"E02006572",10806
"E02006573",11244
"E02006574",10668
"E02006575",8618
"E02006576",9277
"E02006577",8540
"E02006578",11530
"E02006579",8076
"E02006580",8175
"E02006581",9369
"E02006582",7692
"E02006583",9082
"E02006584",7585
"E02006585",7727
"E02006586",7988
"E02006587",8815
"E02006588",9573
"E02006589",11408
"E02006590",9188
"E02006591",8489
"E02006592",6766
"E02006593",11560
"E02006594",10602
"E02006595",8875
"E02006596",9425
"E02006597",11311
"E02006598",5567
"E02006599",6792
"E02006600",9947
"E02006601",8895
"E02006602",8453
"E02006603",8623
"E02006604",13184
"E02006605",6481
"E02006606",8513
"E02006607",8038
"E02006608",6363
"E02006609",6870
"E02006610",7606
"E02006611",11536
"E02006612",12189
"E02006613",7945
"E02006614",12396
"E02006615",7099
"E02006616",9304
"E02006617",9285
"E02006618",6300
"E02006619",9102
"E02006620",9931
"E02006621",7608
"E02006622",7961
"E02006623",8033
"E02006624",7418
"E02006625",7986
"E02006626",9682
"E02006627",9344
"E02006628",9272
"E02006629",8015
"E02006630",8858
"E02006631",10241
"E02006632",8202
"E02006633",8107
"E02006696",7263
"E02006697",7559
"E02006698",6607
"E02006699",6179
"E02006700",6204
"E02006701",7215
"E02006702",6153
"E02006703",7921
"E02006704",7067
"E02006705",7261
"E02006706",7566
"E02006707",6950
"E02006708",8481
"E02006709",8143
"E02006710",8335
"E02006711",8517
"E02006712",7546
"E02006713",6455
"E02006714",5702
"E02006715",8727
"E02006716",6447
"E02006717",6569
"E02006718",6261
"E02006719",7640
"E02006720",7246
"E02006721",6280
"E02006722",5354
"E02006723",8930
"E02006724",7185
"E02006725",5566
"E02006726",6546
"E02006727",5997
"E02006728",7300
"E02006729",7217
"E02006730",6655
"E02006731",5620
"E02006732",6862
"E02006733",6056
"E02006734",8017
"E02006735",5419
"E02006736",6288
"E02006737",8031
"E02006738",8919
"E02006739",5537
"E02006740",7680
"E02006741",5939
"E02006742",8736
"E02006743",6487
"E02006744",7399
"E02006745",8107
"E02006746",8396
"E02006747",5310
"E02006748",8294
"E02006749",5217
"E02006750",5446
"E02006751",6028
"E02006752",7827
"E02006753",7112
"E02006754",5660
"E02006755",5729
"E02006756",6541
"E02006757",7140
"E02006758",6067
"E02006759",8206
"E02006760",9256
"E02006761",6742
"E02006762",6955
"E02006763",8747
"E02006764",6124
"E02006765",6242
"E02006766",7751
"E02006767",9187
"E02006768",6856
"E02006769",7031
"E02006770",8496
"E02006771",6767
"E02006772",6548
"E02006773",8339
"E02006774",7543
"E02006775",6076
"E02006776",6470
"E02006777",7071
"E02006778",6971
"E02006779",7978
"E02006780",5806
"E02004924",7958
"E02004925",8038
"E02004926",8238
"E02004927",6482
"E02004928",6773
"E02004929",6369
"E02004930",6984
"E02004931",6890
"E02004932",7861
"E02004933",7037
"E02004934",8307
"E02004935",9290
"E02004936",6572
"E02004937",7314
"E02004938",6443
"E02004939",7004
"E02004940",7696
"E02004941",9687
"E02004942",6421
"E02004943",7953
"E02004980",6189
"E02004981",8049
"E02004982",6058
"E02004983",6130
"E02004984",6367
"E02004985",7041
"E02004986",8272
"E02004987",7522
"E02004988",7998
"E02004989",14844
"E02004990",7389
"E02004991",9233
"E02004992",11821
"E02004993",5689
"E02004994",6006
"E02004995",5285
"E02004878",8627
"E02004879",8474
"E02004880",9935
"E02004881",6952
"E02004882",9085
"E02004883",6229
"E02004884",10970
"E02004885",8526
"E02004886",6601
"E02004887",7631
"E02004888",9132
"E02004889",11666
"E02004890",8552
"E02004891",8106
"E02004892",5784
"E02004893",5998
"E02004894",9841
"E02004895",9677
"E02004944",7795
"E02004945",12209
"E02004946",6315
"E02004947",6213
"E02004948",6006
"E02004949",8782
"E02004950",6817
"E02004951",8062
"E02004952",6637
"E02004953",6457
"E02004954",6971
"E02004955",5840
"E02000984",7460
"E02000985",7296
"E02000986",8472
"E02000987",7142
"E02000988",8925
"E02000989",8075
"E02000990",7910
"E02000991",7739
"E02000992",6059
"E02000993",8417
"E02000994",8589
"E02000995",8105
"E02000996",8469
"E02000997",6126
"E02000998",9732
"E02000999",8156
"E02001000",9419
"E02001001",8988
"E02001002",9671
"E02001003",7339
"E02001004",8811
"E02001005",9126
"E02001006",8404
"E02001007",9887
"E02001008",8912
"E02001009",7423
"E02001010",6198
"E02001011",9657
"E02001012",8524
"E02001013",6077
"E02001014",8031
"E02001015",8233
"E02001016",8519
"E02001017",10869
"E02001018",7488
"E02001019",8806
"E02001020",5737
"E02001021",7428
"E02001022",7893
"E02001023",5712
"E02001024",8132
"E02001025",7988
"E02001026",10790
"E02001027",7357
"E02001028",7086
"E02001029",7732
"E02001030",5887
"E02001031",6636
"E02001032",7672
"E02001033",6001
"E02001034",8457
"E02001035",6918
"E02001036",7743
"E02001037",6933
"E02001038",5836
"E02001039",8523
"E02001040",6196
"E02001041",7665
"E02001042",6437
"E02001043",5458
"E02001044",9685
"E02001045",8107
"E02001046",10427
"E02001047",9935
"E02001048",8954
"E02001049",9643
"E02001050",8513
"E02001051",8998
"E02001052",14260
"E02001053",11142
"E02001055",9108
"E02001056",8189
"E02001057",11836
"E02001059",11937
"E02001061",10149
"E02001062",11269
"E02001063",14693
"E02001064",10407
"E02001065",9718
"E02001066",13077
"E02001067",11296
"E02001068",10691
"E02001069",12723
"E02001070",13603
"E02001071",14575
"E02001072",9046
"E02001073",9502
"E02001074",11728
"E02001075",8728
"E02001076",11853
"E02001077",7199
"E02001078",10337
"E02001079",8905
"E02001080",9476
"E02001081",6235
"E02001082",6645
"E02001083",8262
"E02001084",8242
"E02001085",8202
"E02001086",6775
"E02001087",9388
"E02001088",8952
"E02001089",7917
"E02001090",6451
"E02001091",7880
"E02001092",8438
"E02001093",9283
"E02001094",9579
"E02001095",8330
"E02001096",7498
"E02001097",8111
"E02006902",7494
"E02006912",19715
"E02006913",7313
"E02006914",11096
"E02006915",9502
"E02006916",6759
"E02006917",7650
"E02001098",5821
"E02001099",5889
"E02001100",5936
"E02001101",5459
"E02001102",6036
"E02001103",5450
"E02001104",7204
"E02001105",6029
"E02001106",5720
"E02001107",6556
"E02001108",5908
"E02001109",7734
"E02001110",6394
"E02001111",7692
"E02001112",5802
"E02001113",9398
"E02001114",8834
"E02001115",5847
"E02001116",7799
"E02001117",6084
"E02001118",5944
"E02001119",12189
"E02001121",8908
"E02001123",6887
"E02001124",6669
"E02001125",8153
"E02001126",9075
"E02001127",7767
"E02001128",7674
"E02001129",6374
"E02001130",5453
"E02001131",5238
"E02006860",15705
"E02001132",6476
"E02001133",6459
"E02001134",6396
"E02001135",8310
"E02001136",9316
"E02001137",6162
"E02001138",8532
"E02001139",10096
"E02001140",8459
"E02001141",12653
"E02001142",5849
"E02001143",11848
"E02001144",6531
"E02001145",7067
"E02001146",9983
"E02001147",10272
"E02001148",10602
"E02001149",10564
"E02001150",9038
"E02001151",10155
"E02001152",9656
"E02001153",11809
"E02001154",10394
"E02001155",7411
"E02001156",9621
"E02001157",8446
"E02001158",6132
"E02001159",6895
"E02001160",7184
"E02001161",5970
"E02001162",6038
"E02001163",9595
"E02001164",7782
"E02001165",5899
"E02001166",7351
"E02001167",7291
"E02001168",9594
"E02001169",10412
"E02001170",9698
"E02001171",5887
"E02001172",16000
"E02001173",8366
"E02001174",5520
"E02001175",7323
"E02001176",11581
"E02001177",13392
"E02001178",16209
"E02001179",6865
"E02001180",6669
"E02001181",6126
"E02001182",6718
"E02001183",6801
"E02001184",16658
"E02001185",9848
"E02001186",10447
"E02001187",7105
"E02001188",8640
"E02001189",8340
"E02001190",7600
"E02001191",5661
"E02001192",6927
"E02001193",6409
"E02001194",6396
"E02001195",7302
"E02001196",7719
"E02001197",6388
"E02001198",7535
"E02001199",7933
"E02001200",7879
"E02001201",5746
"E02001202",6461
"E02001203",5910
"E02001204",9212
"E02001205",8265
"E02001206",7289
"E02001207",6968
"E02001208",7536
"E02001209",7967
"E02001210",7392
"E02001211",6393
"E02001212",7071
"E02001213",10132
"E02001214",7680
"E02001215",5941
"E02001216",7562
"E02001217",7013
"E02001218",5964
"E02001219",5420
"E02001220",5702
"E02001221",5868
"E02001222",6388
"E02001223",6606
"E02001224",5730
"E02001225",7313
"E02001226",7082
"E02001227",5830
"E02001228",5922
"E02001229",10193
"E02001230",5948
"E02001231",7224
"E02001232",8498
"E02001233",7942
"E02001234",7787
"E02001235",7193
"E02001236",6023
"E02001237",7096
"E02001238",7877
"E02001239",9395
"E02001240",6153
"E02001241",11056
"E02001242",6772
"E02001243",7992
"E02001244",5367
"E02001245",8122
"E02001246",7285
"E02001247",7052
"E02001248",11640
"E02001249",6300
"E02001250",6565
"E02001251",5882
"E02001252",7269
"E02001253",4902
"E02001254",5679
"E02001255",7079
"E02001256",10537
"E02001257",9061
"E02001258",7228
"E02001259",11495
"E02001260",7664
"E02001261",8606
"E02001262",8716
"E02001263",8354
"E02001264",8513
"E02001265",8077
"E02001266",6923
"E02001267",7348
"E02001268",6898
"E02001269",8411
"E02001270",8591
"E02001271",6508
"E02001272",8313
"E02001273",10343
"E02001274",8119
"E02001275",8515
"E02001276",8278
"E02001277",9687
"E02001278",8752
"E02001279",8495
"E02001280",8445
"E02001281",7675
"E02001282",10266
"E02001283",9792
"E02001284",8454
"E02001285",8011
"E02001286",8330
"E02001287",6134
"E02001288",8081
"E02001289",10075
"E02001290",6175
"E02001291",7840
"E02001292",8152
"E02001293",6123
"E02001294",7850
"E02001295",7786
"E02001296",9716
"E02001297",6720
"E02001298",8707
"E02001299",9051
"E02001300",8237
"E02001301",9122
"E02001302",8051
"E02001303",9170
"E02001304",12921
"E02001305",8307
"E02001306",7244
"E02001307",11776
"E02001308",6112
"E02001309",8435
"E02001310",9363
"E02001311",8304
"E02001312",8633
"E02001313",8288
"E02001314",8342
"E02001315",8493
"E02001316",6750
"E02001317",8777
"E02001318",7986
"E02001319",7972
"E02001320",7616
"E02001321",8238
"E02001322",7372
"E02001323",7966
"E02001324",8493
"E02001325",8283
"E02001326",8051
"E02001327",8596
"E02001328",10395
"E02001329",7556
"E02001330",9048
"E02001331",10089
"E02001332",7478
"E02001333",9247
"E02001334",6083
"E02001335",8241
